Time;Lateness;Assembly;Total;CycleTime;Consumab;Material;InDueTotal
4320;-1328.933333;4.531353009;30;1095.633333;19818.43938;3130086.458;30
4800;-1249.74359;4.413566667;39;1158.153846;19946.74915;3100341.864;39
5280;-1120.18;4.246229167;50;1277.36;19945.65384;3120011.629;50
5760;-1046;4.285979167;58;1360.344828;19995.07306;3161143.589;58
6240;-1021.569231;4.15561859;65;1401.369231;19859.00718;3156282.257;65
6720;-992.4594595;4.206008185;74;1436.851351;19891.15109;3205939.2;74
7200;-995.0886076;4.191719444;79;1437.620253;19860.65845;3175278.424;79
7680;-1003.731707;4.11288151;82;1417.646341;19818.34355;3161597.805;82
8160;-1021.119565;4.069139706;92;1413.358696;19914.56309;3158386.389;92
8640;-1036.808081;4.059146412;99;1401.464646;19842.69704;3174587.702;99
9120;-1046.533333;4.190570724;105;1385.590476;19976.79397;3200870.376;105
9600;-1055.080357;4.258736458;112;1384.696429;19890.2196;3180419.295;112
10080;-1060.433628;4.156435516;113;1378.221239;19984.46774;3198280.241;113
10560;-1077.544715;4.199965909;123;1367.333333;19917.7024;3207129.897;123
11040;-1065.75;4.26197962;132;1371.507576;19993.46058;3206170.807;132
11520;-1070.044118;4.188895833;136;1368.066176;19920.57768;3179985.762;136
12000;-1065.696552;4.201489583;145;1369.013793;19944.32201;3183863.472;145
12480;-1040.846154;4.170919872;156;1387.641026;19958.22595;3172023.557;156
12960;-1024.650307;4.171736497;163;1409.006135;19974.94276;3193845.887;163
13440;-1014.654762;4.179884673;168;1413.619048;19851.3558;3169592.984;168
13920;-1018.741379;4.225291667;174;1410.183908;19991.95434;3196849.193;174
14400;-1027.055556;4.179609028;180;1397.127778;19946.82962;3188617.081;180
14880;-1028.095238;4.12680914;189;1394.021164;19969.10932;3193269.772;189
15360;-1021.737374;4.121731445;198;1399.378788;19968.5085;3175618.967;198
15840;-1008.376812;4.098729167;207;1417.47343;19906.08909;3201057.135;207
16320;-993.6527778;4.063950674;216;1429.092593;19960.65269;3197638.061;216
16800;-983.4394619;4.012192262;223;1437.484305;19925.22332;3206904.209;223
17280;-981.1315789;4.040737269;228;1440.868421;19970.42715;3198538.965;228
17760;-980.940678;4.02994482;236;1440.461864;19985.02915;3186273.13;236
18240;-985.825;4.02772341;240;1437.5125;19988.99291;3204817.286;240
18720;-993.9756098;3.982892895;246;1429.028455;19962.84871;3190746.268;246
19200;-993.6835938;3.946035156;256;1425.996094;19960.39523;3189523.974;256
19680;-981.8513011;3.950794207;269;1435.479554;19984.46207;3206824.984;269
20160;-980.4117647;3.970632937;272;1434.533088;19985.56261;3206327.206;272
20640;-984.7681159;3.970359496;276;1433.630435;19993.38276;3217119.912;276
21120;-990.464539;4.00398035;282;1429.024823;19967.23921;3206131.303;282
21600;-999.5467128;4.002912037;289;1417.692042;19955.20615;3198505.824;289
22080;-1005.074324;3.994363678;296;1412.398649;19987.60652;3200376.13;296
22560;-1001.279221;3.994777261;308;1414.038961;19957.47649;3207235.667;308
23040;-1001.317308;3.982029297;312;1416.679487;19950.30173;3206807.756;312
23520;-1003.006231;4.006587798;321;1412.451713;19923.85622;3206041.396;321
24000;-1005.996933;4.020194792;326;1410.113497;19985.91334;3207569.391;326
24480;-1012.48503;4.036145833;334;1403.095808;19941.83919;3200298.405;334
24960;-1019.241888;4.037253806;339;1396.359882;19970.72081;3201294.367;339
25440;-1026.876791;4.043341588;349;1389.057307;19972.58431;3212757.419;349
25920;-1025.705882;4.059895448;357;1387.694678;19982.08603;3204864.352;357
26400;-1027.428969;4.030957576;359;1385.637883;19984.42085;3209374.234;359
26880;-1031.708791;4.051635789;364;1379.870879;19988.89938;3196391.51;364
27360;-1035.16129;4.04499799;372;1374.430108;19941.35383;3203089.102;372
27840;-1032.888601;4.042527658;386;1375.227979;19965.42957;3207509.725;386
28320;-1032.825641;4.044955508;390;1375.553846;19932.22101;3201083.215;390
28800;-1035.328283;4.007779167;396;1372.265152;19922.68462;3202531.834;396
29280;-1029.506143;4.005179816;407;1381.267813;19983.07883;3214561.272;407
29760;-1023.920482;3.991976983;415;1385.590361;19949.83454;3192351.152;415
30240;-1021.27619;3.996520503;420;1387.145238;19982.4272;3188333.551;420
30720;-1002.669746;3.985647135;433;1405.933025;19951.8623;3205847.084;433
31200;-987.8552036;4.002876763;442;1421.533937;19990.76733;3197211.562;442
31680;-974.92;4.010392361;450;1435.38;19983.38633;3211499.01;450
32160;-967.9015317;4.005278762;457;1442.603939;19991.13775;3218615.495;457
32640;-961.0107296;3.973085325;466;1448.248927;19979.98212;3197540.617;466
33120;-960.0488323;3.967982639;471;1451.048832;19989.6644;3209775.95;471
33600;-957.7845188;3.959024107;478;1452.050209;19948.51425;3207839.562;478
34080;-958.312115;3.968121626;487;1453.983573;19932.83138;3200918.222;487
34560;-958.9631902;3.958876447;489;1452.433538;19981.21654;3218823.593;489
35040;-964.852;3.94789726;500;1446.152;19986.9111;3213018.279;500
35520;-964.9980392;3.929947072;510;1444.24902;19985.41675;3207059.463;510
36000;-965.5202312;3.953521389;519;1446.406551;19972.30409;3209898.803;519
36480;-965.9905123;3.941986705;527;1444.812144;19973.50039;3210232.176;527
36960;-966.8698113;3.958383387;530;1444.188679;19969.79817;3211168.365;530
37440;-969.8464419;3.936274172;534;1442.031835;19980.60434;3210391.546;534
37920;-975.2074074;3.973324763;540;1434.52963;19989.01986;3215705.879;540
38400;-981.0619308;3.961968229;549;1427.398907;19982.91187;3215214.119;549
38880;-984.563964;3.9576866;555;1424.099099;19975.92425;3212351.116;555
39360;-986.6247756;3.950733105;557;1422.953321;19987.63615;3210930.107;557
39840;-991.8201058;3.958308735;567;1417.809524;19965.95425;3211485.408;567
40320;-995.3275261;3.96278001;574;1414.080139;19968.33564;3208916.347;574
40800;-997.6828423;3.965788358;577;1410.982669;19964.77015;3208142.257;577
41280;-1001.603741;3.976017684;588;1405.423469;19980.17393;3209827.245;588
41760;-1003.389171;3.967713841;591;1403.766497;19972.48934;3206345.783;591
42240;-1007.364393;3.986111032;601;1398.081531;19986.02401;3216477.425;601
42720;-1008.99341;3.971198853;607;1395.418451;19985.91977;3213779.421;607
43200;-1011.163666;3.967407176;611;1393.513912;19978.8793;3211360.192;611
43680;-1015.937097;3.982934409;620;1387.667742;19926.22685;3210505.201;620
44160;-1017.732484;3.971446332;628;1384.552548;19967.9493;3208701.332;628
44640;-1013.312989;3.957216734;639;1391.029734;19946.10866;3208134.792;639
45120;-1006.904468;3.962278812;649;1397.771957;19979.40982;3204344.667;649
45600;-997.2261002;3.963333004;659;1409.004552;19943.85852;3209237.589;659
46080;-990.2987988;3.944306315;666;1415.681682;19982.13021;3216287.454;666
46560;-985.794948;3.938764497;673;1420.430906;19979.90484;3211620.315;673
47040;-983.3343152;3.93675659;679;1420.933726;19958.40049;3210506.832;679
47520;-983.8277372;3.933874263;685;1420.89781;19958.12745;3211329.66;685
48000;-984.8393632;3.930874167;691;1419.506512;19974.73375;3215403.368;691
48480;-985.8;3.911953073;700;1417.074286;19984.19542;3214080.915;700
48960;-985.5861582;3.909036254;708;1416.75565;19943.89825;3208760.337;708
49440;-984.3124128;3.916574333;717;1418.666667;19976.09203;3211816.762;717
49920;-983.6260388;3.899744291;722;1418.270083;19971.85229;3205226.565;722
50400;-978.2469304;3.905226984;733;1422.735334;19960.9463;3206687.569;733
50880;-965.4738956;3.905937009;747;1432.712182;19973.81434;3212928.872;747
51360;-959.4469496;3.896706094;754;1438.250663;19968.92917;3210815.03;754
51840;-955.9802632;3.886220775;760;1441.840789;19972.41834;3208514.018;760
52320;-955.2463958;3.871764813;763;1441.529489;19983.29077;3209977.316;763
52800;-951.843871;3.86773911;775;1444.837419;19981.28403;3214439.729;775
53280;-949.2822478;3.856749249;783;1448.573436;19975.1861;3215365.294;783
53760;-947.0644753;3.860901786;791;1451.557522;19985.17497;3217591.911;791
54240;-946.2506266;3.87725295;798;1452.83208;19984.67211;3217118.616;798
54720;-946.9351621;3.882277047;802;1451.783042;19982.71527;3218156.427;802
55200;-948.736712;3.892153533;809;1449.065513;19964.5124;3213506.317;809
55680;-950.8906634;3.897260057;814;1447.654791;19980.5119;3215683.581;814
56160;-953.8014616;3.883146724;821;1444.964677;19982.54767;3215914.886;821
56640;-957.5048309;3.896655102;828;1442.390097;19984.01559;3217725.769;828
57120;-959.4575866;3.886794818;837;1438.273596;19974.4444;3210204.025;837
57600;-960.6190476;3.884052778;840;1438.113095;19969.70236;3211067.243;840
58080;-963.3313749;3.870971505;851;1436.3396;19983.27458;3210151.813;851
58560;-963.5064028;3.861444331;859;1436.50291;19960.12315;3213605.578;859
59040;-961.960739;3.864310383;866;1436.810624;19967.28722;3216127.671;866
59520;-961.8190149;3.881108367;873;1436.917526;19975.33692;3215083.346;873
60000;-963.6393629;3.87767225;879;1435.775882;19982.75886;3217639.11;879
60480;-966.428733;3.873369461;884;1434.384615;19977.67733;3213473.848;884
60960;-968.6580717;3.881723425;892;1432.617713;19977.58934;3208631.668;892
61440;-970.7666667;3.882401855;900;1431.304444;19972.62534;3209751.095;900
61920;-971.3616318;3.876911822;907;1430.840132;19977.71747;3209453.493;907
62400;-969.4095861;3.883417228;918;1434.130719;19961.61593;3215913.158;918
62880;-965.6875;3.882494752;928;1436.917026;19980.70154;3207952.396;928
63360;-959.7723404;3.889443971;940;1441.679787;19957.73315;3214013.934;940
63840;-954.7127772;3.881187265;947;1446.711721;19980.45569;3216387.225;947
64320;-950.8357741;3.889543999;956;1451.217573;19981.88523;3215127.641;956
64800;-949.8844953;3.889789506;961;1452.478668;19976.20343;3217746.824;961
65280;-949.1944157;3.900501302;967;1452.062048;19975.34613;3214958.381;967
65760;-949.0882051;3.907499468;975;1452.146667;19967.81811;3215205.006;975
66240;-950.002045;3.913277551;978;1451.587935;19979.54571;3217112.345;978
66720;-952.5239064;3.899531924;983;1449.467955;19956.36824;3208661.581;983
67200;-955.5414141;3.909640476;990;1446.160606;19976.03687;3217438.823;990
67680;-958.685;3.91558023;1000;1442.49;19978.59383;3214656.127;1000
68160;-959.6021934;3.911501394;1003;1441.815553;19977.3053;3215717.343;1003
68640;-960.0078895;3.91247028;1014;1440.436884;19977.92299;3212257.065;1014
69120;-960.4281525;3.908082176;1023;1440.398827;19951.2365;3212132.239;1023
69600;-960.3579049;3.922977227;1031;1439.464597;19976.40067;3215042.531;1031
70080;-960.8707811;3.912399187;1037;1439.146577;19970.59881;3217774.489;1037
70560;-959.0428164;3.931975482;1051;1441.229305;19973.64234;3216683.101;1051
71040;-958.2436019;3.942725577;1055;1441.994313;19977.76492;3216577.326;1055
71520;-959.0850662;3.955907858;1058;1441.172968;19973.45678;3217519.097;1058
72000;-961.1352113;3.952632986;1065;1438.51831;19945.08476;3216120.823;1065
72480;-963.2362791;3.957961783;1075;1437.671628;19975.48013;3215515.323;1075
72960;-964.2791128;3.950080661;1082;1435.691312;19972.22312;3215080.897;1082
73440;-964.8347107;3.953313725;1089;1434.708907;19966.0279;3212514.625;1089
73920;-966.3387978;3.957535376;1098;1432.60929;19976.77641;3217045.225;1098
74400;-967.106981;3.957685282;1103;1431.840435;19958.54854;3214644.747;1103
74880;-968.7511231;3.965184696;1113;1430.445642;19966.40227;3215756.38;1113
75360;-969.7882038;3.960823846;1119;1430.966041;19956.81232;3212120.804;1119
75840;-970.5845196;3.966429852;1124;1430.524911;19946.28393;3213751.343;1124
76320;-971.7659011;3.97501461;1132;1429.301237;19964.66551;3213464.168;1132
76800;-972.739245;3.971252018;1139;1427.395083;19974.11014;3217503.933;1139
77280;-972.9373913;3.972484666;1150;1427.576522;19955.39527;3213649.313;1150
77760;-973.5389273;3.974385031;1156;1427.525952;19973.38113;3217758.721;1156
78240;-975.089578;3.968279333;1161;1425.927649;19975.1866;3213060.929;1161
78720;-977.0291345;3.974098006;1167;1424.19623;19978.11278;3214784.016;1167
79200;-977.9584041;3.971378662;1178;1424.086587;19970.28529;3215624.87;1178
79680;-978.2455696;3.963664659;1185;1423.972996;19976.21125;3216926.808;1185
80160;-977.8718593;3.970257298;1194;1423.994975;19976.95619;3216870.607;1194
