Lateness_t2;Assembly_t2;Total_t2;CycleTime_t2;Consumab_t2;Material_t2;InDueTotal_t2;Lateness_t1;Assembly_t1;Total_t1;CycleTime_t1;Consumab_t1;Material_t1;InDueTotal_t1;Lateness_t0;Assembly_t0;Total_t0;Consumab_t0;Material_t0;InDueTotal_t0;CycleTime_t0
-875.7076023;4.233377604;171;1551.116959;19922.75721;3207724.39;171;-895.4382022;4.191957256;178;1529.38764;19979.03255;3214020.435;178;-914.3675676;4.155203472;185;19980.86504;3196368.09;185;1499.894737
-895.4382022;4.191957256;178;1529.38764;19979.03255;3214020.435;178;-914.3675676;4.155203472;185;1519.340541;19980.86504;3196368.09;185;-930.8263158;4.160427419;190;19953.00593;3198327.23;190;1478.883249
-914.3675676;4.155203472;185;1519.340541;19980.86504;3196368.09;185;-930.8263158;4.160427419;190;1499.894737;19953.00593;3198327.23;190;-943.0609137;4.130875651;197;19943.16084;3201986.191;197;1481.77512
-930.8263158;4.160427419;190;1499.894737;19953.00593;3198327.23;190;-943.0609137;4.130875651;197;1478.883249;19943.16084;3201986.191;197;-932.3349282;4.112685606;209;19952.19798;3170076.007;209;1482.706977
-943.0609137;4.130875651;197;1478.883249;19943.16084;3201986.191;197;-932.3349282;4.112685606;209;1481.77512;19952.19798;3170076.007;209;-927.3627907;4.116430147;215;19922.12784;3166911.111;215;1492.149321
-932.3349282;4.112685606;209;1481.77512;19952.19798;3170076.007;209;-927.3627907;4.116430147;215;1482.706977;19922.12784;3166911.111;215;-919.8054299;4.117094643;221;19919.92188;3199727.063;221;1494.896552
-927.3627907;4.116430147;215;1482.706977;19922.12784;3166911.111;215;-919.8054299;4.117094643;221;1492.149321;19919.92188;3199727.063;221;-919.8793103;4.09852691;232;19969.89465;3187631.943;232;1494.546218
-919.8054299;4.117094643;221;1492.149321;19919.92188;3199727.063;221;-919.8793103;4.09852691;232;1494.896552;19969.89465;3187631.943;232;-915.5336134;4.082996903;238;19953.55972;3183149.222;238;1503.666667
-919.8793103;4.09852691;232;1494.896552;19969.89465;3187631.943;232;-915.5336134;4.082996903;238;1494.546218;19953.55972;3183149.222;238;-912.7804878;4.056456963;246;19981.91217;3172560.167;246;1526.382813
-915.5336134;4.082996903;238;1494.546218;19953.55972;3183149.222;238;-912.7804878;4.056456963;246;1503.666667;19981.91217;3172560.167;246;-893.46875;4.127851229;256;19902.00026;3171396.03;256;1551.067416
-912.7804878;4.056456963;246;1503.666667;19981.91217;3172560.167;246;-893.46875;4.127851229;256;1526.382813;19902.00026;3171396.03;256;-867.8689139;4.090598698;267;19947.40382;3188077.749;267;1577.072464
-893.46875;4.127851229;256;1526.382813;19902.00026;3171396.03;256;-867.8689139;4.090598698;267;1551.067416;19947.40382;3188077.749;267;-839.7572464;4.047149898;276;19989.04505;3182421.42;271;1610.118881
-867.8689139;4.090598698;267;1551.067416;19947.40382;3188077.749;267;-839.7572464;4.047149898;276;1577.072464;19989.04505;3182421.42;271;-808.7027972;4.039109375;286;19989.53046;3184835.8;275;1630.287162
-839.7572464;4.047149898;276;1577.072464;19989.04505;3182421.42;271;-808.7027972;4.039109375;286;1610.118881;19989.53046;3184835.8;275;-784.375;4.02253125;296;19962.38394;3210307.709;282;1659.815789
-808.7027972;4.039109375;286;1610.118881;19989.53046;3184835.8;275;-784.375;4.02253125;296;1630.287162;19962.38394;3210307.709;282;-759.5559211;3.984395123;304;19984.74376;3187682.472;282;1678.412141
-784.375;4.02253125;296;1630.287162;19962.38394;3210307.709;282;-759.5559211;3.984395123;304;1659.815789;19984.74376;3187682.472;282;-740.1980831;4.013972454;313;19975.09847;3203166.534;288;1683.880878
-759.5559211;3.984395123;304;1659.815789;19984.74376;3187682.472;282;-740.1980831;4.013972454;313;1678.412141;19975.09847;3203166.534;288;-732.7711599;4.001298913;319;19977.18325;3211105.47;294;1682.796296
-740.1980831;4.013972454;313;1678.412141;19975.09847;3203166.534;288;-732.7711599;4.001298913;319;1683.880878;19977.18325;3211105.47;294;-730.7253086;3.947779477;324;19991.13791;3207501.956;299;1687.31307
-732.7711599;4.001298913;319;1683.880878;19977.18325;3211105.47;294;-730.7253086;3.947779477;324;1682.796296;19991.13791;3207501.956;299;-730.2036474;3.962174913;329;19969.36574;3210658.933;304;1683.572271
-730.7253086;3.947779477;324;1682.796296;19991.13791;3207501.956;299;-730.2036474;3.962174913;329;1687.31307;19969.36574;3210658.933;304;-733.2418879;3.926348852;339;19959.10033;3203114.253;314;1677.645349
-730.2036474;3.962174913;329;1687.31307;19969.36574;3210658.933;304;-733.2418879;3.926348852;339;1683.572271;19959.10033;3203114.253;314;-737.6744186;3.936841875;344;19990.88395;3204776.93;319;1665.670455
-733.2418879;3.926348852;339;1683.572271;19959.10033;3203114.253;314;-737.6744186;3.936841875;344;1677.645349;19990.88395;3204776.93;319;-747.3977273;3.941184232;352;19933.62977;3204071.141;327;1659.896067
-737.6744186;3.936841875;344;1677.645349;19990.88395;3204776.93;319;-747.3977273;3.941184232;352;1665.670455;19933.62977;3204071.141;327;-751.6235955;3.935141426;356;19990.70523;3209583.268;331;1652.208672
-747.3977273;3.941184232;352;1665.670455;19933.62977;3204071.141;327;-751.6235955;3.935141426;356;1659.896067;19990.70523;3209583.268;331;-757.3875339;3.914172366;369;19977.65096;3210202.335;344;1650.384
-751.6235955;3.935141426;356;1659.896067;19990.70523;3209583.268;331;-757.3875339;3.914172366;369;1652.208672;19977.65096;3210202.335;344;-758.8293333;3.930832562;375;19961.22268;3210256.507;350;1647.383202
-757.3875339;3.914172366;369;1652.208672;19977.65096;3210202.335;344;-758.8293333;3.930832562;375;1650.384;19961.22268;3210256.507;350;-763.0839895;3.924427652;381;19947.26822;3188794.976;356;1643.976623
-758.8293333;3.930832562;375;1650.384;19961.22268;3210256.507;350;-763.0839895;3.924427652;381;1647.383202;19947.26822;3188794.976;356;-768.7688312;3.955952753;385;19985.11998;3193661.127;360;1629.480916
-763.0839895;3.924427652;381;1647.383202;19947.26822;3188794.976;356;-768.7688312;3.955952753;385;1643.976623;19985.11998;3193661.127;360;-778.0559796;3.969965643;393;19973.42634;3213158.711;368;1621.405473
-768.7688312;3.955952753;385;1643.976623;19985.11998;3193661.127;360;-778.0559796;3.969965643;393;1629.480916;19973.42634;3213158.711;368;-788.5373134;3.967767241;402;19929.44879;3190872.493;377;1625.043373
-778.0559796;3.969965643;393;1629.480916;19973.42634;3213158.711;368;-788.5373134;3.967767241;402;1621.405473;19929.44879;3190872.493;377;-784.1855422;3.956534781;415;19964.96194;3209271.065;390;1628.149289
-788.5373134;3.967767241;402;1621.405473;19929.44879;3190872.493;377;-784.1855422;3.956534781;415;1625.043373;19964.96194;3209271.065;390;-777.4597156;3.938973611;422;19973.6154;3184853.009;397;1629.713953
-784.1855422;3.956534781;415;1625.043373;19964.96194;3209271.065;390;-777.4597156;3.938973611;422;1628.149289;19973.6154;3184853.009;397;-774.7581395;3.935181011;430;19988.78758;3212232.938;405;1633.602273
-777.4597156;3.938973611;422;1628.149289;19973.6154;3184853.009;397;-774.7581395;3.935181011;430;1629.713953;19988.78758;3212232.938;405;-771.5931818;3.907279738;440;19972.58484;3209701.531;415;1633.2
-774.7581395;3.935181011;430;1629.713953;19988.78758;3212232.938;405;-771.5931818;3.907279738;440;1633.602273;19972.58484;3209701.531;415;-770.5640449;3.906999669;445;19980.35391;3208450.138;420;1630.98234
-771.5931818;3.907279738;440;1633.602273;19972.58484;3209701.531;415;-770.5640449;3.906999669;445;1633.2;19980.35391;3208450.138;420;-771.9602649;3.922202962;453;19967.06002;3212074.425;428;1629.317287
-770.5640449;3.906999669;445;1633.2;19980.35391;3208450.138;420;-771.9602649;3.922202962;453;1630.98234;19967.06002;3212074.425;428;-775.3873085;3.931333654;457;19988.7581;3214829.924;432;1624.8
-771.9602649;3.922202962;453;1630.98234;19967.06002;3212074.425;428;-775.3873085;3.931333654;457;1629.317287;19988.7581;3214829.924;432;-779.3043478;3.924625316;460;19980.46452;3209455.503;435;1618.006438
-775.3873085;3.931333654;457;1629.317287;19988.7581;3214829.924;432;-779.3043478;3.924625316;460;1624.8;19980.46452;3209455.503;435;-787.8991416;3.951361318;466;19976.14153;3206987.141;441;1610.826638
-779.3043478;3.924625316;460;1624.8;19980.46452;3209455.503;435;-787.8991416;3.951361318;466;1618.006438;19976.14153;3206987.141;441;-795.8181818;3.949192555;473;19973.16565;3215101.799;448;1605.799163
-787.8991416;3.951361318;466;1618.006438;19976.14153;3206987.141;441;-795.8181818;3.949192555;473;1610.826638;19973.16565;3215101.799;448;-801.1799163;3.9338359;478;19988.67028;3207397.128;453;1596.985626
-795.8181818;3.949192555;473;1610.826638;19973.16565;3215101.799;448;-801.1799163;3.9338359;478;1605.799163;19988.67028;3207397.128;453;-810.5174538;3.923384524;487;19987.07721;3208853.227;462;1593.113131
-801.1799163;3.9338359;478;1605.799163;19988.67028;3207397.128;453;-810.5174538;3.923384524;487;1596.985626;19987.07721;3208853.227;462;-815.1373737;3.928350205;495;19944.18523;3211187.213;470;1597.672584
-810.5174538;3.923384524;487;1596.985626;19987.07721;3208853.227;462;-815.1373737;3.928350205;495;1593.113131;19944.18523;3211187.213;470;-813.8441815;3.902125145;507;19970.14004;3205601.523;482;1598.248062
-815.1373737;3.928350205;495;1593.113131;19944.18523;3211187.213;470;-813.8441815;3.902125145;507;1597.672584;19970.14004;3205601.523;482;-813.4496124;3.924782962;516;19986.81929;3215737.19;491;1596.571977
-813.8441815;3.902125145;507;1597.672584;19970.14004;3205601.523;482;-813.4496124;3.924782962;516;1598.248062;19986.81929;3215737.19;491;-812.9097889;3.921025338;521;19986.73077;3203084.948;496;1593.752381
-813.4496124;3.924782962;516;1598.248062;19986.81929;3215737.19;491;-812.9097889;3.921025338;521;1596.571977;19986.73077;3203084.948;496;-815.5771429;3.934502639;525;19986.63986;3214207.124;500;1588.541199
-812.9097889;3.921025338;521;1596.571977;19986.73077;3203084.948;496;-815.5771429;3.934502639;525;1593.752381;19986.63986;3214207.124;500;-822.0299625;3.937374589;534;19964.3581;3210844.424;509;1584.581181
-815.5771429;3.934502639;525;1593.752381;19986.63986;3214207.124;500;-822.0299625;3.937374589;534;1588.541199;19964.3581;3210844.424;509;-827.2250923;3.919338203;542;19931.84476;3210469.186;517;1584.568058
-822.0299625;3.937374589;534;1588.541199;19964.3581;3210844.424;509;-827.2250923;3.919338203;542;1584.581181;19931.84476;3210469.186;517;-830.3647913;3.960205929;551;19978.89444;3210441.113;526;1582.246847
-827.2250923;3.919338203;542;1584.581181;19931.84476;3210469.186;517;-830.3647913;3.960205929;551;1584.568058;19978.89444;3210441.113;526;-833.2144144;3.946682489;555;19952.27484;3204657.168;530;1577.634752
-830.3647913;3.960205929;551;1584.568058;19978.89444;3210441.113;526;-833.2144144;3.946682489;555;1582.246847;19952.27484;3204657.168;530;-840.1968085;3.955650911;564;19981.75423;3208387.69;539;1572.89317
-833.2144144;3.946682489;555;1582.246847;19952.27484;3204657.168;530;-840.1968085;3.955650911;564;1577.634752;19981.75423;3208387.69;539;-843.4868651;3.950395319;571;19985.82134;3213687.257;546;1569.800693
-840.1968085;3.955650911;564;1577.634752;19981.75423;3208387.69;539;-843.4868651;3.950395319;571;1572.89317;19985.82134;3213687.257;546;-846.694974;3.956020325;577;19957.56447;3213106.156;552;1562.65529
-843.4868651;3.950395319;571;1572.89317;19985.82134;3213687.257;546;-846.694974;3.956020325;577;1569.800693;19957.56447;3213106.156;552;-852.5238908;3.979914784;586;19958.30827;3209153.987;561;1560.624788
-846.694974;3.956020325;577;1569.800693;19957.56447;3213106.156;552;-852.5238908;3.979914784;586;1562.65529;19958.30827;3209153.987;561;-855.7894737;3.991420015;589;19976.87303;3215479.665;564;1555.59396
-852.5238908;3.979914784;586;1562.65529;19958.30827;3209153.987;561;-855.7894737;3.991420015;589;1560.624788;19976.87303;3215479.665;564;-862.3187919;3.997588358;596;19985.44685;3206772.123;571;1550.076539
-855.7894737;3.991420015;589;1560.624788;19976.87303;3215479.665;564;-862.3187919;3.997588358;596;1555.59396;19985.44685;3206772.123;571;-867.1347754;3.984955911;601;19979.29919;3210332.807;576;1546.446458
-862.3187919;3.997588358;596;1555.59396;19985.44685;3206772.123;571;-867.1347754;3.984955911;601;1550.076539;19979.29919;3210332.807;576;-870.9143328;3.983670019;607;19976.87782;3207376.115;582;1540.832792
-867.1347754;3.984955911;601;1550.076539;19979.29919;3210332.807;576;-870.9143328;3.983670019;607;1546.446458;19976.87782;3207376.115;582;-874.2711039;3.980693537;616;19984.2054;3202259.299;591;1539.616242
-870.9143328;3.983670019;607;1546.446458;19976.87782;3207376.115;582;-874.2711039;3.980693537;616;1540.832792;19984.2054;3202259.299;591;-874.8773885;3.974769312;628;19973.82378;3211680.07;603;1543.474097
-874.2711039;3.980693537;616;1540.832792;19984.2054;3202259.299;591;-874.8773885;3.974769312;628;1539.616242;19973.82378;3211680.07;603;-870.8320251;3.982080324;637;19951.87095;3212140.097;612;1545.664075
-874.8773885;3.974769312;628;1539.616242;19973.82378;3211680.07;603;-870.8320251;3.982080324;637;1543.474097;19951.87095;3212140.097;612;-870.2177294;3.986156593;643;19985.0771;3210883.697;618;1543.309707
-870.8320251;3.982080324;637;1543.474097;19951.87095;3212140.097;612;-870.2177294;3.986156593;643;1545.664075;19985.0771;3210883.697;618;-871.2357473;3.98463553;649;19987.68854;3212736.371;624;1541.281346
-870.2177294;3.986156593;643;1545.664075;19985.0771;3210883.697;618;-871.2357473;3.98463553;649;1543.309707;19987.68854;3212736.371;624;-872.9006116;3.967596886;654;19965.17951;3209004.421;629;1537.176737
-871.2357473;3.98463553;649;1543.309707;19987.68854;3212736.371;624;-872.9006116;3.967596886;654;1541.281346;19965.17951;3209004.421;629;-876.6359517;3.963100621;662;19963.94653;3213152.345;637;1533.513473
-872.9006116;3.967596886;654;1541.281346;19965.17951;3209004.421;629;-876.6359517;3.963100621;662;1537.176737;19963.94653;3213152.345;637;-879.8308383;3.94356886;668;19945.66548;3198265.247;643;1530.684831
-876.6359517;3.963100621;662;1537.176737;19963.94653;3213152.345;637;-879.8308383;3.94356886;668;1533.513473;19945.66548;3198265.247;643;-882.5522828;3.940599392;679;19985.84013;3212424.359;654;1532.642961
-879.8308383;3.94356886;668;1533.513473;19945.66548;3198265.247;643;-882.5522828;3.940599392;679;1530.684831;19985.84013;3212424.359;654;-878.2046444;3.92517064;689;19984.64503;3202751.401;664;1543.552707
-882.5522828;3.940599392;679;1530.684831;19985.84013;3212424.359;654;-878.2046444;3.92517064;689;1532.642961;19984.64503;3202751.401;664;-867.3490028;3.934384247;702;19978.58426;3215970.667;675;1552.134642
-878.2046444;3.92517064;689;1532.642961;19984.64503;3202751.401;664;-867.3490028;3.934384247;702;1543.552707;19978.58426;3215970.667;675;-855.0645161;3.920398359;713;19952.88;3204624.977;682;1553.811453
-867.3490028;3.934384247;702;1543.552707;19978.58426;3215970.667;675;-855.0645161;3.920398359;713;1552.134642;19952.88;3204624.977;682;-852.5488827;3.9258475;716;19951.00631;3208499.797;685;1555.864266
-855.0645161;3.920398359;713;1552.134642;19952.88;3204624.977;682;-852.5488827;3.9258475;716;1553.811453;19951.00631;3208499.797;685;-850.7285319;3.924421514;722;19985.22557;3210496.891;691;1556.190934
-852.5488827;3.9258475;716;1553.811453;19951.00631;3208499.797;685;-850.7285319;3.924421514;722;1555.864266;19985.22557;3210496.891;691;-849.793956;3.911071589;728;19969.8052;3215237.637;697;1554.858311
-850.7285319;3.924421514;722;1555.864266;19985.22557;3210496.891;691;-849.793956;3.911071589;728;1556.190934;19969.8052;3215237.637;697;-850.7138965;3.915574535;734;19977.30377;3217638.054;703;1552.728859
-849.793956;3.911071589;728;1556.190934;19969.8052;3215237.637;697;-850.7138965;3.915574535;734;1554.858311;19977.30377;3217638.054;703;-852.7597315;3.89555028;745;19984.05516;3211339.776;714;1550.327128
-850.7138965;3.915574535;734;1554.858311;19977.30377;3217638.054;703;-852.7597315;3.89555028;745;1552.728859;19984.05516;3211339.776;714;-853.9853723;3.898570635;752;19969.6708;3207707.258;721;1548.437252
-852.7597315;3.89555028;745;1552.728859;19984.05516;3211339.776;714;-853.9853723;3.898570635;752;1550.327128;19969.6708;3207707.258;721;-856.319683;3.916080582;757;19981.6663;3215353.654;726;1546.267717
-853.9853723;3.898570635;752;1550.327128;19969.6708;3207707.258;721;-856.319683;3.916080582;757;1548.437252;19981.6663;3215353.654;726;-858.8188976;3.899878797;762;19984.4872;3207334.931;731;1542.542263
-856.319683;3.916080582;757;1548.437252;19981.6663;3215353.654;726;-858.8188976;3.899878797;762;1546.267717;19984.4872;3207334.931;731;-863.206762;3.927334105;769;19950.64024;3208680.765;738;1538.67871
-858.8188976;3.899878797;762;1546.267717;19984.4872;3207334.931;731;-863.206762;3.927334105;769;1542.542263;19950.64024;3208680.765;738;-867.676129;3.91327456;775;19955.61269;3213386.391;744;1533.627551
-863.206762;3.927334105;769;1542.542263;19950.64024;3208680.765;738;-867.676129;3.91327456;775;1538.67871;19955.61269;3213386.391;744;-871.8125;3.942262311;784;19979.37716;3209211.737;753;1542.92375
-867.676129;3.91327456;775;1538.67871;19955.61269;3213386.391;744;-871.8125;3.942262311;784;1533.627551;19979.37716;3209211.737;753;-864.7325;3.959305086;800;19977.41692;3209332.714;768;1547.052109
-871.8125;3.942262311;784;1533.627551;19979.37716;3209211.737;753;-864.7325;3.959305086;800;1542.92375;19977.41692;3209332.714;768;-860.7866005;3.944868304;806;19982.92491;3212540.909;774;1553.415441
-864.7325;3.959305086;800;1542.92375;19977.41692;3209332.714;768;-860.7866005;3.944868304;806;1547.052109;19982.92491;3212540.909;774;-854.2867647;3.936227415;816;19954.06914;3210306.17;784;1562.489104
-860.7866005;3.944868304;806;1547.052109;19982.92491;3212540.909;774;-854.2867647;3.936227415;816;1553.415441;19954.06914;3210306.17;784;-846.5871671;3.91493348;826;19979.94722;3206978.562;794;1567.012005
-854.2867647;3.936227415;816;1553.415441;19954.06914;3210306.17;784;-846.5871671;3.91493348;826;1562.489104;19979.94722;3206978.562;794;-841.452581;3.911164855;833;19942.21248;3211898.981;801;1568.52864
-846.5871671;3.91493348;826;1562.489104;19979.94722;3206978.562;794;-841.452581;3.911164855;833;1567.012005;19942.21248;3211898.981;801;-839.2565632;3.919576598;838;19977.96091;3209582.694;806;1577.873969
-841.452581;3.911164855;833;1567.012005;19942.21248;3211898.981;801;-839.2565632;3.919576598;838;1568.52864;19977.96091;3209582.694;806;-830.6277974;3.905853811;849;19981.43486;3207302.909;815;1581.505239
-839.2565632;3.919576598;838;1568.52864;19977.96091;3209582.694;806;-830.6277974;3.905853811;849;1577.873969;19981.43486;3207302.909;815;-824.9569267;3.901340219;859;19981.3218;3213248.135;825;1582.564311
