Assembly,OpenOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
95.7486,8,4.5,11.45,442,45,9,5091
98.11399,9,5.65,10.76,152,15,3,2097
97.49455,10,4.86,11.13,199,20,4,2789
97.49455,10,4.86,11.13,158,15,3,2221
96.993416,11,4.46,10.07,199,20,4,2729
96.66572,10,3,7.5,156,15,3,1900
96.66572,10,3,7.5,442,45,9,5138
96.299286,12,4.52,9.9,153,15,3,1997
96.299286,12,4.52,9.9,158,15,3,2249
96.299286,12,4.52,9.9,397,40,8,4691
96.299286,12,4.52,9.9,199,20,4,2091
96.299286,12,4.52,9.9,245,25,5,3662
95.84724,16,5.92,11.9,253,25,5,3082
95.84724,16,5.92,11.9,417,40,8,4193
96.09964,14,5.75,13.41,156,15,3,1617
96.39642,13,4.53,11.22,197,20,4,2696
96.39642,13,4.53,11.22,149,15,3,1688
97.27918,13,4.24,10.88,145,15,3,1487
98.2097,12,3.17,8.24,195,20,4,2598
98.2097,12,3.17,8.24,156,15,3,2021
98.2097,12,3.17,8.24,310,30,6,3495
98.2097,12,3.17,8.24,310,30,6,4083
98.2097,12,3.17,8.24,256,25,5,3254
98.22816,14,4.94,8.06,161,15,3,1890
98.9641,6,0,0,147,15,3,2162
98.29021,5,0.55,1.72,151,15,3,2106
98.29021,5,0.55,1.72,147,15,3,1567
98.076706,7,3.21,8.44,255,25,5,3382
98.7767,6,2.31,5.44,158,15,3,1711
97.60161,5,1.68,4.91,197,20,4,2192
97.60161,5,1.68,4.91,442,45,9,5514
97.20989,5,2.48,6.9,158,15,3,2311
97.20989,5,2.48,6.9,255,25,5,3080
97.20989,5,2.48,6.9,417,40,8,4562
96.97392,8,4.98,11.19,200,20,4,2871
96.97392,8,4.98,11.19,155,15,3,1790
98.38662,9,5.95,11.34,145,15,3,1929
98.38662,9,5.95,11.34,404,40,8,5676
99.78558,11,4.8,10.08,150,15,3,2114
99.78558,11,4.8,10.08,245,25,5,3393
99.78558,11,4.8,10.08,158,15,3,2223
100.71972,12,5.44,11.7,256,25,5,3494
100.71972,12,5.44,11.7,404,40,8,5683
102.30983,12,5.4,12.15,147,15,3,1937
101.74191,11,3.65,9.75,161,15,3,2278
101.74191,11,3.65,9.75,156,15,3,1948
101.74191,11,3.65,9.75,155,15,3,1991
101.74191,11,3.65,9.75,156,15,3,2149
101.74191,11,3.65,9.75,417,40,8,4631
101.74191,11,3.65,9.75,442,45,9,6524
101.150215,14,7.27,12.05,404,40,8,5021
101.150215,14,7.27,12.05,149,15,3,2070
101.150215,14,7.27,12.05,145,15,3,2015
101.13576,17,6.02,11.81,156,15,3,1576
100.9783,15,4.62,11.82,161,15,3,1851
100.82347,10,2.21,5.21,201,20,4,2069
100.82347,10,2.21,5.21,310,30,6,4473
100.82347,10,2.21,5.21,150,15,3,1622
100.66037,12,2.95,7.29,197,20,4,2678
100.14952,9,2.33,5.58,158,15,3,2352
100.14952,9,2.33,5.58,404,40,8,5597
100.14952,9,2.33,5.58,199,20,4,2391
99.83206,11,4.2,10.86,153,15,3,1625
100.30826,9,3.42,8.02,147,15,3,1497
99.76152,10,1.99,5.42,397,40,8,4200
99.76152,10,1.99,5.42,245,25,5,3486
99.76152,10,1.99,5.42,310,30,6,4573
100.00211,12,4.67,10.5,255,25,5,3659
101.70651,8,4.81,10.64,399,40,8,4656
101.70651,8,4.81,10.64,417,40,8,4921
102.57211,8,3.22,7.3,152,15,3,1615
102.57211,8,3.22,7.3,397,40,8,5747
102.23058,10,5.15,10.25,397,40,8,4337
102.23058,10,5.15,10.25,145,15,3,2009
102.23058,10,5.15,10.25,156,15,3,2296
102.23058,10,5.15,10.25,197,20,4,2146
101.78377,14,5.98,9.4,397,40,8,4467
101.78377,14,5.98,9.4,197,20,4,2179
101.148415,13,4.5,10.82,245,25,5,3017
101.148415,13,4.5,10.82,399,40,8,4236
100.22135,10,3.07,7.28,150,15,3,1711
100.22135,10,3.07,7.28,149,15,3,1680
100.22135,10,3.07,7.28,199,20,4,1998
99.946304,12,5.01,9.55,209,20,4,2848
99.946304,12,5.01,9.55,147,15,3,1957
100.62408,12,3.69,10.24,200,20,4,2777
100.62408,12,3.69,10.24,200,20,4,2181
101.198204,14,5.03,10.44,147,15,3,2054
101.2031,12,2.59,7.41,155,15,3,2102
101.2031,12,2.59,7.41,399,40,8,4558
100.70717,12,2.62,7.4,245,25,5,3478
100.3602,11,4.56,11.51,150,15,3,1536
99.9183,10,3.86,10.06,156,15,3,2097
99.9183,10,3.86,10.06,150,15,3,1763
100.186905,9,4.22,9.74,200,20,4,2040
100.186905,9,4.22,9.74,255,25,5,2701
100.186905,9,4.22,9.74,149,15,3,1920
100.186905,9,4.22,9.74,156,15,3,1989
100.00223,11,4.51,11.57,149,15,3,1592
100.00223,11,4.51,11.57,253,25,5,3459
99.863,14,5.96,12.41,255,25,5,2625
99.863,14,5.96,12.41,149,15,3,1698
99.863,14,5.96,12.41,149,15,3,1825
99.863,14,5.96,12.41,253,25,5,3761
100.43503,18,7.12,12.27,245,25,5,3588
100.979164,17,7.13,12.23,158,15,3,1876
100.979164,17,7.13,12.23,195,20,4,2838
102.08839,15,5.94,12.45,193,20,4,2426
27.888195,9,4.07,10.75,397,40,8,4899
27.888195,9,4.07,10.75,310,30,6,4505
25.099375,10,2.67,4.78,256,25,5,2860
25.099375,10,2.67,4.78,201,20,4,2827
27.78769,8,4.47,10.84,255,25,5,2768
27.78769,8,4.47,10.84,404,40,8,4161
33.85529,8,4.79,10.16,158,15,3,1771
32.43527,9,1.85,4.66,151,15,3,1699
32.43527,9,1.85,4.66,150,15,3,2206
32.43527,9,1.85,4.66,152,15,3,1925
32.43527,9,1.85,4.66,442,45,9,4508
33.20875,13,3.05,8.88,147,15,3,2037
33.20875,13,3.05,8.88,310,30,6,3771
41.734528,11,4.91,11.94,155,15,3,1614
41.734528,11,4.91,11.94,150,15,3,1998
41.734528,11,4.91,11.94,310,30,6,3719
41.89747,9,4.08,10.71,195,20,4,2508
41.89747,9,4.08,10.71,158,15,3,1690
41.83177,9,1.91,5.32,397,40,8,4350
44.785416,8,4.48,10.18,156,15,3,2135
44.785416,8,4.48,10.18,158,15,3,1649
44.785416,8,4.48,10.18,417,40,8,4442
44.785416,8,4.48,10.18,158,15,3,1809
44.785416,8,4.48,10.18,245,25,5,3197
46.32263,12,5.17,12.14,254,25,5,3256
50.6548,13,6.83,12.21,417,40,8,5525
50.6548,13,6.83,12.21,417,40,8,4773
50.6548,13,6.83,12.21,417,40,8,4564
50.6548,13,6.83,12.21,161,15,3,2182
50.6548,13,6.83,12.21,145,15,3,2124
51.21302,16,7.44,11.1,200,20,4,2450
51.21302,16,7.44,11.1,156,15,3,1913
51.21302,16,7.44,11.1,149,15,3,1767
51.21302,16,7.44,11.1,197,20,4,2716
56.656666,17,8.44,10.35,397,40,8,5476
56.656666,17,8.44,10.35,150,15,3,2025
56.656666,17,8.44,10.35,256,25,5,2817
58.66811,17,7.34,11.58,397,40,8,5241
58.66811,17,7.34,11.58,256,25,5,2963
58.66811,17,7.34,11.58,153,15,3,1792
60.08033,20,7.53,10.7,145,15,3,2093
60.08033,20,7.53,10.7,150,15,3,1607
60.610714,21,6.73,12.2,156,15,3,2245
62.933117,17,6.66,10.7,404,40,8,4430
65.0732,15,5.76,10.85,199,20,4,2803
65.0732,15,5.76,10.85,417,40,8,5819
